EPOCH_TIME                ALARM_STATUS              INST_STATUS               GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1300000617.000            0                         963                       3.7000188150e+01          -1.2000084394e+02         2.0000000000e+00          
1300000618.000            0                         963                       3.7000315248e+01          -1.2000078314e+02         2.0000000000e+00          
1300000619.000            0                         963                       3.7000430567e+01          -1.2000069292e+02         2.0000000000e+00          
1300000620.000            0                         963                       3.7000529783e+01          -1.2000057668e+02         2.0000000000e+00          
1300000621.000            0                         963                       3.7000609180e+01          -1.2000043876e+02         2.0000000000e+00          
1300000622.000            0                         963                       3.7000665783e+01          -1.2000028435e+02         2.0000000000e+00          
1300000623.000            0                         963                       3.7000697478e+01          -1.2000011923e+02         2.0000000000e+00          
1300000624.000            0                         963                       3.7000703081e+01          -1.1999994958e+02         2.0000000000e+00          
1300000625.000            0                         963                       3.7000682387e+01          -1.1999978175e+02         2.0000000000e+00          
1300000626.000            0                         963                       3.7000636171e+01          -1.1999962201e+02         2.0000000000e+00          
1300000627.000            0                         963                       3.7000566166e+01          -1.1999947632e+02         2.0000000000e+00          
1300000628.000            0                         963                       3.7000474988e+01          -1.1999935014e+02         2.0000000000e+00          
1300000629.000            0                         963                       3.7000366045e+01          -1.1999924816e+02         2.0000000000e+00          
1300000630.000            0                         963                       3.7000243402e+01          -1.1999917418e+02         2.0000000000e+00          
1300000631.000            0                         963                       3.7000111634e+01          -1.1999913097e+02         2.0000000000e+00          
1300000632.000            0                         963                       3.6999975654e+01          -1.1999912013e+02         2.0000000000e+00          
1300000633.000            0                         963                       3.6999840527e+01          -1.1999914205e+02         2.0000000000e+00          
1300000634.000            0                         963                       3.6999711282e+01          -1.1999919592e+02         2.0000000000e+00          
1300000635.000            0                         963                       3.6999592728e+01          -1.1999927973e+02         2.0000000000e+00          
1300000636.000            0                         963                       3.6999489272e+01          -1.1999939035e+02         2.0000000000e+00          
1300000637.000            0                         963                       3.6999404757e+01          -1.1999952367e+02         2.0000000000e+00          
1300000638.000            0                         963                       3.6999342320e+01          -1.1999967474e+02         2.0000000000e+00          
1300000639.000            0                         963                       3.6999304275e+01          -1.1999983795e+02         2.0000000000e+00          
1300000640.000            0                         963                       3.6999292031e+01          -1.2000000723e+02         2.0000000000e+00          
1300000641.000            0                         963                       3.6999306039e+01          -1.2000017631e+02         2.0000000000e+00          
1300000642.000            0                         963                       3.6999345775e+01          -1.2000033892e+02         2.0000000000e+00          
1300000643.000            0                         963                       3.6999409765e+01          -1.2000048903e+02         2.0000000000e+00          
1300000644.000            0                         963                       3.6999495634e+01          -1.2000062110e+02         2.0000000000e+00          
1300000645.000            0                         963                       3.6999600202e+01          -1.2000073023e+02         2.0000000000e+00          
1300000646.000            0                         963                       3.6999719599e+01          -1.2000081239e+02         2.0000000000e+00          
1300000647.000            0                         963                       3.6999849408e+01          -1.2000086455e+02         2.0000000000e+00          
1300000648.000            0                         963                       3.6999984830e+01          -1.2000088478e+02         2.0000000000e+00          
1300000649.000            0                         963                       3.7000120864e+01          -1.2000087234e+02         2.0000000000e+00          
1300000650.000            0                         963                       3.7000252488e+01          -1.2000082770e+02         2.0000000000e+00          
1300000651.000            0                         963                       3.7000374846e+01          -1.2000075250e+02         2.0000000000e+00          
1300000652.000            0                         963                       3.7000483428e+01          -1.2000064953e+02         2.0000000000e+00          
1300000653.000            0                         963                       3.7000574234e+01          -1.2000052258e+02         2.0000000000e+00          
1300000654.000            0                         963                       3.7000643921e+01          -1.2000037634e+02         2.0000000000e+00          
1300000655.000            0                         963                       3.7000689926e+01          -1.2000021618e+02         2.0000000000e+00          
1300000656.000            0                         963                       3.7000710559e+01          -1.2000004801e+02         2.0000000000e+00          
1300000657.000            0                         963                       3.7000705066e+01          -1.1999987801e+02         2.0000000000e+00          
1300000658.000            0                         963                       3.7000673652e+01          -1.1999971243e+02         2.0000000000e+00          
1300000659.000            0                         963                       3.7000617475e+01          -1.1999955736e+02         2.0000000000e+00          
1300000660.000            0                         963                       3.7000538601e+01          -1.1999941849e+02         2.0000000000e+00          
1300000661.000            0                         963                       3.7000439929e+01          -1.1999930091e+02         2.0000000000e+00          
1300000662.000            0                         963                       3.7000325081e+01          -1.1999920893e+02         2.0000000000e+00          
1300000663.000            0                         963                       3.7000198272e+01          -1.1999914593e+02         2.0000000000e+00          
1300000664.000            0                         963                       3.7000064150e+01          -1.1999911421e+02         2.0000000000e+00          
1300000665.000            0                         963                       3.6999927630e+01          -1.1999911492e+02         2.0000000000e+00          
1300000666.000            0                         963                       3.6999793711e+01          -1.1999914804e+02         2.0000000000e+00          
1300000667.000            0                         963                       3.6999667292e+01          -1.1999921235e+02         2.0000000000e+00          
1300000668.000            0                         963                       3.6999552998e+01          -1.1999930549e+02         2.0000000000e+00          
1300000669.000            0                         963                       3.6999455004e+01          -1.1999942405e+02         2.0000000000e+00          
1300000670.000            0                         963                       3.6999376890e+01          -1.1999956370e+02         2.0000000000e+00          
1300000671.000            0                         963                       3.6999321504e+01          -1.1999971933e+02         2.0000000000e+00          
1300000672.000            0                         963                       3.6999290867e+01          -1.1999988527e+02         2.0000000000e+00          
1300000673.000            0                         963                       3.6999286092e+01          -1.2000005545e+02         2.0000000000e+00          
1300000674.000            0                         963                       3.6999307350e+01          -1.2000022366e+02         2.0000000000e+00          
1300000675.000            0                         963                       3.6999353862e+01          -1.2000038379e+02         2.0000000000e+00          
1300000676.000            0                         963                       3.6999423930e+01          -1.2000052998e+02         2.0000000000e+00          
1300000677.000            0                         963                       3.6999514999e+01          -1.2000065693e+02         2.0000000000e+00          
1300000678.000            0                         963                       3.6999623752e+01          -1.2000076002e+02         2.0000000000e+00          
1300000679.000            0                         963                       3.6999746230e+01          -1.2000083549e+02         2.0000000000e+00          
1300000680.000            0                         963                       3.6999877977e+01          -1.2000088061e+02         2.0000000000e+00          
1300000681.000            0                         963                       3.7000014205e+01          -1.2000089374e+02         2.0000000000e+00          
1300000682.000            0                         963                       3.7000149962e+01          -1.2000087441e+02         2.0000000000e+00          
1300000683.000            0                         963                       3.7000280322e+01          -1.2000082332e+02         2.0000000000e+00          
1300000684.000            0                         963                       3.7000400553e+01          -1.2000074234e+02         2.0000000000e+00          
1300000685.000            0                         963                       3.7000506296e+01          -1.2000063441e+02         2.0000000000e+00          
1300000686.000            0                         963                       3.7000593719e+01          -1.2000050344e+02         2.0000000000e+00          
1300000687.000            0                         963                       3.7000659657e+01          -1.2000035418e+02         2.0000000000e+00          
1300000688.000            0                         963                       3.7000701724e+01          -1.2000019204e+02         2.0000000000e+00          
1300000689.000            0                         963                       3.7000718401e+01          -1.2000002290e+02         2.0000000000e+00          
1300000690.000            0                         963                       3.7000709087e+01          -1.1999985287e+02         2.0000000000e+00          
1300000691.000            0                         963                       3.7000674125e+01          -1.1999968810e+02         2.0000000000e+00          
1300000692.000            0                         963                       3.7000614780e+01          -1.1999953456e+02         2.0000000000e+00          
1300000693.000            0                         963                       3.7000533201e+01          -1.1999939778e+02         2.0000000000e+00          
1300000694.000            0                         963                       3.7000432337e+01          -1.1999928271e+02         2.0000000000e+00          
1300000695.000            0                         963                       3.7000315834e+01          -1.1999919349e+02         2.0000000000e+00          
1300000696.000            0                         963                       3.7000187895e+01          -1.1999913335e+02         2.0000000000e+00          
1300000697.000            0                         963                       3.7000053138e+01          -1.1999910444e+02         2.0000000000e+00          
1300000698.000            0                         963                       3.6999916422e+01          -1.1999910781e+02         2.0000000000e+00          
1300000699.000            0                         963                       3.6999782672e+01          -1.1999914332e+02         2.0000000000e+00          
1300000700.000            0                         963                       3.6999656706e+01          -1.1999920970e+02         2.0000000000e+00          
1300000701.000            0                         963                       3.6999543056e+01          -1.1999930455e+02         2.0000000000e+00          
1300000702.000            0                         963                       3.6999445812e+01          -1.1999942446e+02         2.0000000000e+00          
1300000703.000            0                         963                       3.6999368467e+01          -1.1999956510e+02         2.0000000000e+00          
1300000704.000            0                         963                       3.6999313800e+01          -1.1999972142e+02         2.0000000000e+00          
1300000705.000            0                         963                       3.6999283771e+01          -1.1999988780e+02         2.0000000000e+00          
1300000706.000            0                         963                       3.6999279455e+01          -1.2000005826e+02         2.0000000000e+00          
1300000707.000            0                         963                       3.6999301004e+01          -1.2000022669e+02         2.0000000000e+00          
1300000708.000            0                         963                       3.6999347641e+01          -1.2000038704e+02         2.0000000000e+00          
1300000709.000            0                         963                       3.6999417690e+01          -1.2000053355e+02         2.0000000000e+00          
1300000710.000            0                         963                       3.6999508635e+01          -1.2000066099e+02         2.0000000000e+00          
1300000711.000            0                         963                       3.6999617216e+01          -1.2000076478e+02         2.0000000000e+00          
1300000712.000            0                         963                       3.6999739541e+01          -1.2000084121e+02         2.0000000000e+00          
1300000713.000            0                         963                       3.6999871228e+01          -1.2000088755e+02         2.0000000000e+00          
1300000714.000            0                         963                       3.7000007564e+01          -1.2000090215e+02         2.0000000000e+00          
1300000715.000            0                         963                       3.7000143673e+01          -1.2000088449e+02         2.0000000000e+00          
1300000716.000            0                         963                       3.7000274687e+01          -1.2000083519e+02         2.0000000000e+00          
1300000717.000            0                         963                       3.7000395926e+01          -1.2000075604e+02         2.0000000000e+00          
1300000718.000            0                         963                       3.7000503061e+01          -1.2000064986e+02         2.0000000000e+00          
1300000719.000            0                         963                       3.7000592269e+01          -1.2000052045e+02         2.0000000000e+00          
1300000720.000            0                         963                       3.7000660368e+01          -1.2000037242e+02         2.0000000000e+00          
1300000721.000            0                         963                       3.7000704933e+01          -1.2000021106e+02         2.0000000000e+00          
1300000722.000            0                         963                       3.7000724378e+01          -1.2000004213e+02         2.0000000000e+00          
1300000723.000            0                         963                       3.7000718013e+01          -1.1999987165e+02         2.0000000000e+00          
1300000724.000            0                         963                       3.7000686070e+01          -1.1999970568e+02         2.0000000000e+00          
1300000725.000            0                         963                       3.7000629688e+01          -1.1999955015e+02         2.0000000000e+00          
1300000726.000            0                         963                       3.7000550879e+01          -1.1999941058e+02         2.0000000000e+00          
1300000727.000            0                         963                       3.7000452448e+01          -1.1999929193e+02         2.0000000000e+00          
1300000728.000            0                         963                       3.7000337900e+01          -1.1999919843e+02         2.0000000000e+00          
1300000729.000            0                         963                       3.7000211307e+01          -1.1999913339e+02         2.0000000000e+00          
1300000730.000            0                         963                       3.7000077169e+01          -1.1999909912e+02         2.0000000000e+00          
1300000731.000            0                         963                       3.6999940250e+01          -1.1999909683e+02         2.0000000000e+00          
1300000732.000            0                         963                       3.6999805412e+01          -1.1999912660e+02         2.0000000000e+00          
1300000733.000            0                         963                       3.6999677438e+01          -1.1999918736e+02         2.0000000000e+00          
1300000734.000            0                         963                       3.6999560866e+01          -1.1999927697e+02         2.0000000000e+00          
1300000735.000            0                         963                       3.6999459826e+01          -1.1999939223e+02         2.0000000000e+00          
1300000736.000            0                         963                       3.6999377897e+01          -1.1999952906e+02         2.0000000000e+00          
1300000737.000            0                         963                       3.6999317978e+01          -1.1999968261e+02         2.0000000000e+00          
1300000738.000            0                         963                       3.6999282188e+01          -1.1999984745e+02         2.0000000000e+00          
1300000739.000            0                         963                       3.6999271788e+01          -1.2000001773e+02         2.0000000000e+00          
1300000740.000            0                         963                       3.6999287145e+01          -1.2000018743e+02         2.0000000000e+00          
1300000741.000            0                         963                       3.6999327710e+01          -1.2000035055e+02         2.0000000000e+00          
1300000742.000            0                         963                       3.6999392047e+01          -1.2000050134e+02         2.0000000000e+00          
1300000743.000            0                         963                       3.6999477880e+01          -1.2000063445e+02         2.0000000000e+00          
1300000744.000            0                         963                       3.6999582174e+01          -1.2000074520e+02         2.0000000000e+00          
1300000745.000            0                         963                       3.6999701246e+01          -1.2000082968e+02         2.0000000000e+00          
1300000746.000            0                         963                       3.6999830892e+01          -1.2000088491e+02         2.0000000000e+00          
1300000747.000            0                         963                       3.6999966539e+01          -1.2000090895e+02         2.0000000000e+00          
1300000748.000            0                         963                       3.7000103404e+01          -1.2000090096e+02         2.0000000000e+00          
1300000749.000            0                         963                       3.7000236665e+01          -1.2000086121e+02         2.0000000000e+00          
1300000750.000            0                         963                       3.7000361628e+01          -1.2000079113e+02         2.0000000000e+00          
1300000751.000            0                         963                       3.7000473894e+01          -1.2000069317e+02         2.0000000000e+00          
1300000752.000            0                         963                       3.7000569515e+01          -1.2000057078e+02         2.0000000000e+00          
1300000753.000            0                         963                       3.7000645130e+01          -1.2000042829e+02         2.0000000000e+00          
1300000754.000            0                         963                       3.7000698082e+01          -1.2000027070e+02         2.0000000000e+00          
1300000755.000            0                         963                       3.7000726513e+01          -1.2000010355e+02         2.0000000000e+00          
1300000756.000            0                         963                       3.7000729428e+01          -1.1999993271e+02         2.0000000000e+00          
1300000757.000            0                         963                       3.7000706728e+01          -1.1999976419e+02         2.0000000000e+00          
1300000758.000            0                         963                       3.7000659215e+01          -1.1999960390e+02         2.0000000000e+00          
1300000759.000            0                         963                       3.7000588557e+01          -1.1999945747e+02         2.0000000000e+00          
1300000760.000            0                         963                       3.7000497237e+01          -1.1999933002e+02         2.0000000000e+00          
1300000761.000            0                         963                       3.7000388460e+01          -1.1999922602e+02         2.0000000000e+00          
1300000762.000            0                         963                       3.7000266040e+01          -1.1999914913e+02         2.0000000000e+00          
1300000763.000            0                         963                       3.7000134267e+01          -1.1999910201e+02         2.0000000000e+00          
1300000764.000            0                         963                       3.6999997756e+01          -1.1999908633e+02         2.0000000000e+00          
1300000765.000            0                         963                       3.6999861287e+01          -1.1999910262e+02         2.0000000000e+00          
1300000766.000            0                         963                       3.6999729634e+01          -1.1999915031e+02         2.0000000000e+00          
1300000767.000            0                         963                       3.6999607401e+01          -1.1999922773e+02         2.0000000000e+00          
1300000768.000            0                         963                       3.6999498859e+01          -1.1999933217e+02         2.0000000000e+00          
1300000769.000            0                         963                       3.6999407799e+01          -1.1999945997e+02         2.0000000000e+00          
1300000770.000            0                         963                       3.6999337399e+01          -1.1999960667e+02         2.0000000000e+00          
1300000771.000            0                         963                       3.6999290116e+01          -1.1999976714e+02         2.0000000000e+00          
1300000772.000            0                         963                       3.6999267594e+01          -1.1999993578e+02         2.0000000000e+00          
1300000773.000            0                         963                       3.6999270618e+01          -1.2000010671e+02         2.0000000000e+00          
1300000774.000            0                         963                       3.6999299077e+01          -1.2000027396e+02         2.0000000000e+00          
1300000775.000            0                         963                       3.6999351977e+01          -1.2000043170e+02         2.0000000000e+00          
1300000776.000            0                         963                       3.6999427470e+01          -1.2000057445e+02         2.0000000000e+00          
1300000777.000            0                         963                       3.6999522924e+01          -1.2000069722e+02         2.0000000000e+00          
1300000778.000            0                         963                       3.6999635013e+01          -1.2000079575e+02         2.0000000000e+00          
1300000779.000            0                         963                       3.6999759834e+01          -1.2000086662e+02         2.0000000000e+00          
1300000780.000            0                         963                       3.6999893042e+01          -1.2000090735e+02         2.0000000000e+00          
1300000781.000            0                         963                       3.7000030004e+01          -1.2000091655e+02         2.0000000000e+00          
1300000782.000            0                         963                       3.7000165958e+01          -1.2000089389e+02         2.0000000000e+00          
1300000783.000            0                         963                       3.7000296182e+01          -1.2000084016e+02         2.0000000000e+00          
1300000784.000            0                         963                       3.7000416152e+01          -1.2000075724e+02         2.0000000000e+00          
1300000785.000            0                         963                       3.7000521705e+01          -1.2000064800e+02         2.0000000000e+00          
1300000786.000            0                         963                       3.7000609180e+01          -1.2000051626e+02         2.0000000000e+00          
1300000787.000            0                         963                       3.7000675545e+01          -1.2000036656e+02         2.0000000000e+00          
1300000788.000            0                         963                       3.7000718500e+01          -1.2000020412e+02         2.0000000000e+00          
1300000789.000            0                         963                       3.7000736561e+01          -1.2000003456e+02         2.0000000000e+00          
1300000790.000            0                         963                       3.7000729106e+01          -1.1999986376e+02         2.0000000000e+00          
1300000791.000            0                         963                       3.7000696395e+01          -1.1999969764e+02         2.0000000000e+00          
1300000792.000            0                         963                       3.7000639565e+01          -1.1999954194e+02         2.0000000000e+00          
1300000793.000            0                         963                       3.7000560586e+01          -1.1999940205e+02         2.0000000000e+00          
1300000794.000            0                         963                       3.7000462194e+01          -1.1999928282e+02         2.0000000000e+00          
1300000795.000            0                         963                       3.7000347793e+01          -1.1999918836e+02         2.0000000000e+00          
1300000796.000            0                         963                       3.7000221341e+01          -1.1999912193e+02         2.0000000000e+00          
1300000797.000            0                         963                       3.7000087209e+01          -1.1999908582e+02         2.0000000000e+00          
1300000798.000            0                         963                       3.6999950032e+01          -1.1999908129e+02         2.0000000000e+00          
1300000799.000            0                         963                       3.6999814545e+01          -1.1999910847e+02         2.0000000000e+00          
